Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender
319,08-01-2021,6461,Road Bike,3937.53,4,New York,758,PayPal,61,Female
320,11-05-2021,1607,Road Bike,1916.6,4,Phoenix,440,Apple Pay,61,Male
321,12-01-2023,1138,Road Bike,2988.63,3,Philadelphia,719,Debit Card,29,Female
322,06-11-2020,1242,Electric Bike,2091.53,1,Houston,483,Cash,20,Male
323,09-03-2021,5152,Hybrid Bike,868.14,2,Chicago,776,Debit Card,54,Male
324,08-08-2020,8193,Folding Bike,292.99,5,New York,775,PayPal,52,Female
325,30-08-2021,5273,Electric Bike,2537.85,2,Phoenix,365,Cash,49,Female
326,25-12-2023,3807,Electric Bike,2780.54,1,Chicago,348,Credit Card,31,Female
327,06-09-2022,7736,Cruiser,3516.98,4,Houston,477,Debit Card,33,Female
328,19-10-2021,9237,Cruiser,2176.52,3,Philadelphia,555,Cash,46,Male
329,02-02-2024,8390,Mountain Bike,1665.59,4,Phoenix,917,Debit Card,61,Male
330,10-10-2023,9559,BMX,4910.12,3,New York,750,Debit Card,27,Female
331,01-03-2022,7470,Cruiser,1421.54,5,Los Angeles,453,Cash,50,Female
332,28-10-2022,1643,Road Bike,4207.44,1,Phoenix,343,Cash,63,Male
333,26-03-2024,4853,Electric Bike,2144.48,1,Phoenix,481,Debit Card,60,Male
334,08-06-2023,1650,Electric Bike,2649.84,4,Houston,812,Apple Pay,29,Female
335,05-08-2021,3281,Road Bike,3315.76,3,Phoenix,361,PayPal,37,Male
336,05-01-2020,9391,Hybrid Bike,810.55,5,Chicago,361,Debit Card,46,Female
337,25-12-2022,6574,Cruiser,236.95,3,Phoenix,396,PayPal,64,Male
338,12-05-2023,9255,Road Bike,1185.57,1,San Antonio,963,Cash,36,Female
339,29-08-2023,2033,BMX,1037.59,2,Chicago,155,Credit Card,38,Male
340,23-02-2022,7893,Cruiser,2502.52,4,Houston,477,PayPal,24,Male
341,16-12-2023,9919,Road Bike,3781.23,2,Chicago,881,Google Pay,31,Female
342,24-04-2022,1099,BMX,589.43,5,Los Angeles,517,Debit Card,45,Male
343,04-11-2023,9968,Hybrid Bike,3273.44,3,Philadelphia,518,Debit Card,64,Male
344,28-10-2020,2505,Mountain Bike,1561.01,5,Phoenix,709,Debit Card,56,Male
345,23-11-2021,6448,Cruiser,2604.75,2,New York,577,Cash,69,Male
346,16-07-2023,8867,Road Bike,3829.16,4,Philadelphia,669,PayPal,47,Male
347,08-07-2020,5051,Road Bike,1001.22,5,Los Angeles,455,Credit Card,29,Female
348,10-05-2024,5809,Cruiser,4626.4,1,San Antonio,221,Cash,44,Female
349,10-07-2021,7205,Road Bike,465.74,4,San Antonio,140,Cash,38,Female
350,24-05-2024,3264,Folding Bike,4955.75,5,Chicago,377,Apple Pay,64,Male
351,22-05-2021,7349,Electric Bike,439.68,2,San Antonio,707,Google Pay,51,Female
352,03-11-2021,2118,BMX,2360.21,2,San Antonio,353,Credit Card,63,Female
353,29-05-2021,8558,Folding Bike,1767.64,4,San Antonio,278,Credit Card,19,Male
354,19-04-2021,8379,Folding Bike,639.36,3,Phoenix,145,Debit Card,33,Male
355,12-12-2020,7117,Hybrid Bike,4886.68,5,San Antonio,404,PayPal,18,Male
356,15-04-2023,7014,Cruiser,2742.86,3,San Antonio,606,Credit Card,45,Female
357,26-12-2022,3340,Hybrid Bike,3557.39,2,Philadelphia,721,Cash,68,Female
358,13-11-2023,5527,Hybrid Bike,588.35,2,Los Angeles,425,Google Pay,58,Female
359,27-07-2021,8986,Road Bike,3953.45,5,Philadelphia,562,Apple Pay,60,Female
360,02-12-2022,7016,Folding Bike,4587.16,2,Philadelphia,492,Credit Card,54,Male
361,21-12-2023,2430,Mountain Bike,2537.45,1,Los Angeles,413,Debit Card,67,Female
362,14-10-2023,2554,Road Bike,4826.35,4,San Antonio,859,Apple Pay,29,Male
363,26-12-2023,2263,Road Bike,281.43,4,Phoenix,333,Debit Card,53,Male
364,29-09-2022,3148,Folding Bike,2265.23,3,Philadelphia,875,Debit Card,46,Female
365,09-05-2024,6344,Road Bike,1856.7,1,Los Angeles,549,Credit Card,38,Male
366,16-09-2022,9700,Mountain Bike,3992.85,3,Philadelphia,127,PayPal,43,Male
367,21-07-2020,3715,Mountain Bike,4139.03,2,San Antonio,550,Apple Pay,57,Female
368,01-01-2021,5448,Hybrid Bike,1372.89,3,Phoenix,780,Debit Card,54,Male
369,25-05-2022,1396,Folding Bike,3209.36,2,Chicago,171,Apple Pay,66,Male
370,01-04-2023,2593,Electric Bike,2204.85,1,San Antonio,875,Debit Card,49,Female
371,14-01-2022,7273,Road Bike,2243.92,3,Philadelphia,295,Cash,70,Male
372,14-01-2021,1736,BMX,2741.94,2,Los Angeles,837,Debit Card,57,Male
373,19-05-2023,2012,Cruiser,2206.16,4,Los Angeles,515,PayPal,32,Male
374,08-08-2023,6855,Electric Bike,3041.86,1,New York,971,Google Pay,64,Female
375,18-08-2021,9820,Electric Bike,3772.75,1,Chicago,894,Debit Card,20,Female
376,29-06-2023,4798,BMX,4075.82,1,Chicago,484,Debit Card,61,Female
377,13-05-2021,9888,Road Bike,4852.01,3,Phoenix,210,Apple Pay,27,Female
378,28-04-2023,2994,Mountain Bike,3233.25,2,San Antonio,841,Credit Card,48,Female
379,10-08-2022,8292,Folding Bike,1684.07,1,San Antonio,124,Debit Card,44,Female
380,18-08-2022,8017,BMX,2813.97,3,Los Angeles,825,PayPal,43,Female
381,14-12-2020,8164,BMX,3359.4,2,Chicago,693,Debit Card,55,Male
382,12-04-2024,1593,Folding Bike,341.31,1,New York,681,Debit Card,35,Female
383,27-01-2023,7819,Road Bike,2022.68,5,Phoenix,915,Debit Card,22,Female
384,26-09-2022,9709,Road Bike,2123.25,3,Chicago,615,Debit Card,19,Female
385,24-06-2024,5682,Mountain Bike,3939.96,4,Chicago,955,PayPal,65,Female
386,15-10-2022,1364,Cruiser,3950.98,1,Chicago,898,Debit Card,31,Male
387,11-02-2022,1051,Folding Bike,1383.64,2,New York,238,Google Pay,28,Female
388,09-10-2021,5172,Cruiser,2637.73,5,Phoenix,547,Google Pay,49,Female
389,12-01-2021,1003,BMX,241.89,1,San Antonio,132,Debit Card,24,Male
390,14-08-2021,5014,Electric Bike,3723.9,5,New York,743,PayPal,65,Female
391,15-07-2023,9369,Folding Bike,3759.94,5,Philadelphia,124,Apple Pay,31,Female
392,26-08-2020,8325,Cruiser,2823.08,4,New York,332,Cash,27,Female
393,16-02-2020,5789,Cruiser,3206.33,2,Philadelphia,216,Apple Pay,44,Female
394,30-10-2021,7558,Mountain Bike,4897.2,1,Phoenix,894,PayPal,24,Female
395,03-02-2020,6974,Folding Bike,3558.32,4,Los Angeles,790,Credit Card,47,Male
396,27-11-2020,9245,Hybrid Bike,940.66,3,Houston,179,Apple Pay,39,Female
397,06-10-2022,5845,Folding Bike,430.99,5,San Antonio,215,Google Pay,26,Male
398,03-08-2020,7228,Road Bike,3088.72,5,New York,438,Apple Pay,18,Female
399,07-06-2023,6231,Cruiser,3258.46,2,Chicago,379,Credit Card,47,Female
400,13-12-2021,1680,BMX,4228.65,5,Houston,948,Google Pay,68,Male
401,03-01-2021,2715,Mountain Bike,1771.92,5,Los Angeles,403,Debit Card,32,Male
402,15-07-2023,1938,Hybrid Bike,555.52,1,Chicago,511,Apple Pay,37,Female
403,02-03-2022,2780,Hybrid Bike,3968.52,4,Houston,215,Credit Card,27,Male
404,09-05-2021,3142,BMX,4075.41,2,Chicago,920,PayPal,54,Male
405,20-12-2022,3871,Electric Bike,4886.32,2,Chicago,415,Google Pay,40,Female
406,31-05-2024,2232,Road Bike,815.8,5,Houston,376,Apple Pay,21,Male
407,10-04-2021,5893,Road Bike,3502.66,5,Houston,630,Apple Pay,57,Female
408,30-11-2021,1075,Hybrid Bike,4636.12,5,San Antonio,617,PayPal,44,Male
409,07-09-2023,1177,Cruiser,3086.33,3,Phoenix,693,Apple Pay,56,Male
410,18-07-2021,7568,Cruiser,1590.4,5,Philadelphia,662,Google Pay,43,Male
411,24-08-2022,5254,Mountain Bike,4047.93,4,Chicago,241,Cash,38,Male
412,13-05-2023,7513,Hybrid Bike,347.45,4,Phoenix,450,Cash,22,Female
413,18-06-2023,6738,Mountain Bike,2515.57,5,Phoenix,532,PayPal,34,Female
414,21-10-2022,7047,Road Bike,433.01,3,New York,869,Debit Card,30,Female
415,31-12-2020,8637,Hybrid Bike,4857.99,1,Phoenix,670,Apple Pay,26,Male
416,04-03-2022,1840,Hybrid Bike,2249.2,1,Phoenix,371,Cash,42,Female
417,27-07-2024,9611,Folding Bike,2092.29,5,Los Angeles,762,Credit Card,55,Male
418,04-12-2022,5926,Electric Bike,4805.67,5,Los Angeles,976,Credit Card,45,Female
419,18-08-2022,3719,Hybrid Bike,3046.31,3,New York,408,Cash,52,Female
420,28-03-2024,5732,Cruiser,2894.11,3,Los Angeles,289,Apple Pay,32,Male
421,27-04-2023,4173,Folding Bike,1784.89,2,Houston,784,Cash,24,Female
422,19-03-2020,7755,BMX,1956.57,2,Philadelphia,792,Cash,60,Female
423,11-07-2022,9191,Electric Bike,997.97,1,San Antonio,910,Debit Card,60,Male
424,13-04-2020,3887,Hybrid Bike,2462.41,5,Phoenix,865,Apple Pay,46,Male
425,06-08-2022,1177,Mountain Bike,802.38,4,Phoenix,489,Cash,51,Male
426,15-06-2021,9835,Road Bike,3810.15,1,Phoenix,707,Apple Pay,37,Female
427,08-12-2020,9702,Electric Bike,2608.42,1,Chicago,412,Credit Card,25,Male
428,02-12-2023,7874,Road Bike,2276.33,3,Phoenix,817,PayPal,48,Female
429,03-09-2024,7240,Hybrid Bike,4077.09,3,Los Angeles,994,Credit Card,34,Female
430,22-05-2024,1196,Cruiser,4633.62,2,New York,917,Cash,51,Female
431,01-11-2022,3645,Cruiser,1612.64,2,New York,498,PayPal,30,Female
432,12-04-2023,4153,Cruiser,1175.36,5,New York,616,PayPal,66,Female
433,07-04-2024,4882,Mountain Bike,1698.11,3,Houston,140,Debit Card,42,Male
434,08-03-2020,5584,Mountain Bike,761.44,4,New York,536,Google Pay,27,Male
435,26-07-2024,3036,Hybrid Bike,3201.85,4,Phoenix,385,PayPal,18,Female
436,04-02-2020,2486,BMX,3948.29,3,Chicago,979,PayPal,59,Female
437,09-04-2024,1625,BMX,2812.09,5,San Antonio,631,PayPal,18,Female
438,29-12-2021,8181,Folding Bike,1459.1,3,New York,304,Apple Pay,57,Female
439,09-08-2023,2069,Road Bike,1868.65,3,San Antonio,105,PayPal,55,Female
440,01-09-2023,1363,Road Bike,1334.84,3,Los Angeles,280,Google Pay,27,Male
441,21-11-2023,7198,Hybrid Bike,2234.71,3,Philadelphia,658,PayPal,28,Female
442,01-02-2023,6066,Electric Bike,2954.83,2,San Antonio,614,Debit Card,53,Female
443,11-12-2021,3941,BMX,1057.53,5,Chicago,537,Apple Pay,33,Male
444,21-11-2020,9746,Cruiser,4741.1,1,Phoenix,658,Google Pay,38,Male
445,27-06-2023,2337,BMX,1102.52,3,Houston,105,Apple Pay,70,Male
446,12-08-2023,5548,Electric Bike,2795.36,2,San Antonio,862,Debit Card,21,Male
447,09-12-2022,4388,BMX,1193.78,2,Phoenix,947,Cash,34,Male
448,31-07-2020,6720,Mountain Bike,2039.45,1,Los Angeles,132,Cash,31,Male
449,23-03-2021,8818,Electric Bike,4712.8,4,Chicago,489,PayPal,32,Male
450,05-08-2021,9361,Electric Bike,3717.88,3,Phoenix,642,Debit Card,18,Male
451,05-07-2020,3792,Folding Bike,1464.43,1,Chicago,620,Apple Pay,55,Female
452,10-02-2020,4829,Hybrid Bike,2100.97,5,Philadelphia,840,Cash,51,Male
453,14-12-2020,1792,Folding Bike,1080.2,1,New York,423,Credit Card,26,Female
454,08-01-2020,9379,Folding Bike,1474.8,4,Los Angeles,584,Cash,42,Male
455,16-03-2021,3632,Electric Bike,2290.99,3,Phoenix,587,Debit Card,46,Male
456,29-09-2020,4770,Hybrid Bike,1440.99,2,Philadelphia,529,Credit Card,60,Female
457,26-12-2022,7089,Electric Bike,2451.73,5,Houston,550,Credit Card,26,Female
458,11-10-2023,4038,BMX,1243.23,2,Phoenix,920,Credit Card,62,Male
459,05-06-2020,5835,Road Bike,1678.24,5,San Antonio,337,PayPal,26,Male
460,02-07-2024,8029,Cruiser,279.94,2,Philadelphia,725,Debit Card,27,Male
461,08-10-2020,7732,Hybrid Bike,4886.61,3,Phoenix,870,Debit Card,70,Female
462,18-06-2023,9299,Cruiser,4958.7,3,Philadelphia,629,Cash,62,Female
463,08-04-2023,1612,Folding Bike,498.55,2,New York,492,Cash,24,Male
464,19-07-2024,1071,Hybrid Bike,1632.69,2,Houston,979,Google Pay,52,Male
465,07-01-2022,7247,BMX,1261.04,1,Los Angeles,533,Apple Pay,70,Female
466,25-08-2021,3500,Folding Bike,2024.97,2,Los Angeles,585,PayPal,32,Male
467,20-12-2021,8247,Mountain Bike,481.07,5,Los Angeles,139,Cash,60,Male
468,27-05-2023,4425,Road Bike,2084.78,4,Philadelphia,887,Debit Card,41,Male
469,18-01-2023,2546,Electric Bike,2288.79,4,New York,365,Google Pay,63,Male
470,01-09-2022,6543,Electric Bike,2918.58,5,San Antonio,390,PayPal,48,Male
471,26-11-2023,8776,Electric Bike,2590.24,5,Chicago,240,Credit Card,61,Female
472,12-10-2020,6033,Hybrid Bike,3257.01,1,San Antonio,355,Apple Pay,46,Male
473,02-07-2024,8293,Hybrid Bike,2540.57,1,Philadelphia,601,Credit Card,19,Male
474,31-03-2023,2513,Hybrid Bike,3047.26,3,Los Angeles,722,Debit Card,23,Male
475,16-01-2020,9805,Mountain Bike,3826.25,4,New York,121,PayPal,23,Female
476,07-04-2022,2632,Hybrid Bike,1441.73,5,New York,251,Credit Card,60,Female
477,03-07-2023,4463,Cruiser,2248,2,Houston,765,Debit Card,51,Female
478,05-08-2021,2163,Mountain Bike,4868.93,5,Houston,360,Debit Card,27,Female
479,29-04-2020,8415,Hybrid Bike,769.67,1,San Antonio,589,Credit Card,23,Male
480,12-10-2023,4959,Mountain Bike,2760.62,5,Phoenix,974,Apple Pay,20,Female
481,11-08-2023,8195,Cruiser,4500.73,5,Los Angeles,441,Cash,69,Male
482,29-03-2024,6436,BMX,4156.63,5,Philadelphia,912,PayPal,24,Male
483,06-10-2020,7209,Folding Bike,1338.06,2,Phoenix,446,Google Pay,32,Male
484,05-12-2023,2032,Folding Bike,448.28,2,Philadelphia,884,PayPal,70,Male
485,08-01-2023,7321,BMX,214.23,1,Houston,742,Google Pay,64,Female
486,01-09-2022,6226,Cruiser,2569.05,4,San Antonio,316,Google Pay,69,Male
487,13-06-2022,5218,BMX,4477.67,2,Phoenix,462,Cash,67,Male
488,21-06-2020,1047,BMX,2463.73,4,Chicago,136,PayPal,48,Male
489,05-05-2020,2652,Road Bike,4739.29,4,Philadelphia,695,Debit Card,54,Male
490,09-03-2023,3167,Folding Bike,952.72,1,New York,335,Cash,67,Female
491,10-06-2024,2532,Cruiser,4303.27,4,San Antonio,299,Credit Card,48,Male
492,24-05-2020,8732,BMX,3801.03,2,Chicago,727,Debit Card,35,Male
493,09-02-2024,1105,Electric Bike,966.83,2,San Antonio,566,Google Pay,60,Female
494,10-10-2022,7129,Electric Bike,2874.25,1,Phoenix,646,Cash,28,Male
495,24-10-2021,4657,BMX,1434.73,1,Philadelphia,505,Apple Pay,61,Female
496,08-06-2020,3151,Hybrid Bike,1786.57,2,Phoenix,356,Credit Card,59,Female
497,28-02-2022,2913,Hybrid Bike,2530.82,1,Houston,779,Cash,48,Female
498,16-05-2021,1394,BMX,3546.2,1,Los Angeles,666,Credit Card,30,Female
499,10-03-2022,1650,Electric Bike,2027.66,1,Houston,500,Google Pay,19,Female
500,05-09-2022,7573,Hybrid Bike,1288.56,3,Philadelphia,654,Debit Card,48,Male
501,30-08-2021,9551,Folding Bike,3873.93,2,Phoenix,262,PayPal,26,Male
502,20-04-2020,6659,Cruiser,2318.86,3,Houston,326,Debit Card,59,Male
503,01-10-2022,5201,Road Bike,3298.32,5,Phoenix,272,Credit Card,59,Male
504,23-08-2023,2307,Road Bike,2225.35,3,Chicago,938,PayPal,60,Male
505,20-03-2022,6635,BMX,3337.56,2,New York,435,Google Pay,52,Male
506,10-01-2024,7961,Folding Bike,3261.68,2,Houston,524,Debit Card,57,Female
507,08-10-2020,4626,BMX,4742.27,2,San Antonio,999,Debit Card,56,Female
508,13-06-2022,2197,Road Bike,914.92,4,Chicago,873,Credit Card,42,Female
509,12-06-2022,8006,Road Bike,2300.39,3,Philadelphia,953,Credit Card,54,Male
510,12-08-2022,2074,BMX,2252.32,5,Philadelphia,781,Cash,37,Male
511,20-11-2023,2068,Electric Bike,3516.05,1,Houston,880,PayPal,43,Female
512,01-02-2021,9943,Mountain Bike,914.19,3,Phoenix,574,PayPal,45,Male
513,10-01-2021,2959,BMX,1392.4,2,Chicago,830,Cash,44,Male
514,28-01-2022,1585,Folding Bike,4788.78,1,Houston,164,Debit Card,64,Male
515,31-01-2021,4077,Hybrid Bike,1983.09,1,Houston,922,PayPal,50,Female
516,28-01-2024,5162,Folding Bike,4138.77,5,Houston,174,Credit Card,64,Female
517,11-12-2021,3290,Cruiser,4130.45,3,Phoenix,968,Cash,26,Male
518,10-08-2024,4298,Road Bike,1464.41,2,Phoenix,299,Debit Card,26,Male
519,07-02-2024,3651,Electric Bike,653.88,5,Philadelphia,649,Credit Card,59,Female
520,28-02-2024,3252,BMX,1110.39,2,Phoenix,344,Google Pay,36,Male
521,27-02-2021,9890,Folding Bike,4920.48,3,Houston,480,Credit Card,45,Male
522,21-10-2022,7335,Hybrid Bike,2921.33,4,Houston,632,Apple Pay,66,Male
523,20-05-2021,8868,Road Bike,3969.24,4,Los Angeles,521,Credit Card,67,Male
524,28-01-2021,9406,Hybrid Bike,4507.8,2,Chicago,576,Debit Card,37,Male
525,15-07-2020,2918,Electric Bike,4774.14,5,New York,959,Google Pay,60,Female
526,24-03-2024,2080,Hybrid Bike,435.57,2,Chicago,397,Google Pay,64,Female
527,30-04-2020,1841,Cruiser,1704.24,5,Houston,412,Credit Card,64,Male
528,01-07-2022,2400,Mountain Bike,2610.59,2,San Antonio,253,PayPal,41,Male
529,10-01-2021,2381,Folding Bike,1886.88,4,Phoenix,674,Cash,70,Male
530,03-04-2023,9078,Cruiser,1952.49,4,Houston,580,Credit Card,22,Female
531,03-07-2021,5449,BMX,1658.03,3,Los Angeles,673,Cash,18,Female
532,08-08-2020,5585,Electric Bike,4383.52,4,Phoenix,682,Apple Pay,55,Female
533,21-08-2024,6276,Road Bike,1438.68,5,Phoenix,106,Debit Card,50,Female
534,08-07-2020,9881,BMX,3440.49,4,Chicago,309,Cash,47,Male
535,12-09-2024,8662,Road Bike,957.4,5,San Antonio,476,Cash,58,Male
536,10-12-2022,7918,Folding Bike,4150.26,4,New York,551,PayPal,33,Male
537,26-03-2020,3456,Mountain Bike,2921.33,5,Phoenix,835,Cash,61,Male
538,24-07-2020,7045,Cruiser,2412.6,4,Phoenix,294,PayPal,44,Female
539,20-02-2023,3587,Road Bike,4831.26,4,San Antonio,558,PayPal,30,Female
540,29-11-2020,4087,Cruiser,3935.44,1,Philadelphia,693,Debit Card,63,Male
541,27-04-2020,3697,Cruiser,305.03,5,Houston,424,Google Pay,56,Female
542,16-11-2022,7526,Mountain Bike,2784.08,4,Phoenix,898,Apple Pay,41,Female
543,16-09-2023,8494,BMX,3386.85,3,San Antonio,574,Credit Card,70,Female
544,02-04-2023,3340,Electric Bike,346.99,5,Houston,513,Debit Card,35,Female
545,09-05-2020,7578,Road Bike,228.22,2,Houston,804,Google Pay,54,Female
546,11-08-2023,5011,Mountain Bike,3412.24,3,Phoenix,936,Google Pay,57,Male
547,12-04-2023,1341,Cruiser,2471.94,5,Los Angeles,543,Credit Card,52,Female
548,23-07-2024,4183,Road Bike,3202.03,2,San Antonio,896,Google Pay,42,Male
549,19-05-2024,2011,Mountain Bike,3063.38,4,Phoenix,571,Google Pay,63,Female
550,14-04-2022,7894,Electric Bike,3932.6,3,Chicago,889,Debit Card,51,Female
551,25-02-2024,3016,Cruiser,3308.84,3,New York,973,Cash,51,Female
552,03-01-2023,5019,BMX,2984.05,3,Houston,795,Apple Pay,33,Female
553,02-10-2020,5912,Road Bike,2390.77,2,Philadelphia,551,Debit Card,19,Male
554,19-12-2023,8600,BMX,3730.28,1,Chicago,767,Credit Card,28,Male
555,12-12-2020,4489,Mountain Bike,2076.16,5,Phoenix,637,Debit Card,53,Female
556,29-02-2020,7397,Road Bike,2448.8,4,Houston,768,Cash,31,Male
557,27-03-2020,4248,Road Bike,1920.28,4,Los Angeles,725,Cash,43,Male
558,08-07-2023,5009,Electric Bike,1864.06,5,Chicago,197,Credit Card,50,Female
559,19-05-2023,2287,Mountain Bike,4461.21,1,Los Angeles,977,Cash,18,Male
560,22-01-2021,1604,Electric Bike,3277.01,2,Houston,116,Cash,60,Male
561,28-02-2022,3514,Hybrid Bike,3774.87,2,New York,103,Cash,35,Male
562,27-04-2022,9583,BMX,1644.35,5,San Antonio,892,PayPal,30,Male
563,24-04-2024,1325,Mountain Bike,1061.39,1,San Antonio,212,Debit Card,69,Male
564,07-10-2020,8676,Electric Bike,1513.27,5,Philadelphia,436,PayPal,61,Female
565,20-11-2021,9539,BMX,4702.18,4,Philadelphia,970,PayPal,60,Female
566,21-07-2021,5799,Cruiser,3485.25,2,New York,371,Credit Card,32,Female
567,27-10-2021,5491,Road Bike,4047.48,3,Chicago,106,Credit Card,47,Female
568,28-08-2020,8081,Hybrid Bike,219.08,3,Philadelphia,152,Apple Pay,59,Female
569,14-10-2020,3381,Cruiser,3895.09,1,Los Angeles,548,Cash,53,Male
570,07-01-2023,8228,Folding Bike,1293.37,1,San Antonio,159,PayPal,54,Female
571,18-08-2024,1800,Electric Bike,2818.2,3,Phoenix,217,Apple Pay,44,Male
572,05-07-2023,1021,BMX,1072.93,4,Chicago,815,Apple Pay,53,Female
573,22-08-2020,5250,Mountain Bike,1882.32,3,San Antonio,642,Apple Pay,27,Female
574,15-11-2022,6085,BMX,4263.45,5,Chicago,376,Google Pay,36,Male
575,24-01-2023,3708,Cruiser,2541.66,3,Chicago,450,Debit Card,28,Male
576,17-09-2021,3640,Hybrid Bike,3608.3,4,Phoenix,905,Apple Pay,28,Male
577,20-10-2022,7399,BMX,1840.1,3,Philadelphia,302,Debit Card,18,Female
578,13-01-2023,6615,Cruiser,1634.11,2,Phoenix,458,PayPal,46,Female
579,05-10-2022,6421,Mountain Bike,4155.62,2,Chicago,832,PayPal,70,Female
580,07-07-2024,5289,BMX,4553.43,1,Chicago,969,Debit Card,53,Male
581,07-12-2022,1311,Hybrid Bike,4654.86,3,New York,687,Cash,41,Female
582,29-04-2022,8673,Folding Bike,3795.39,4,Los Angeles,633,Google Pay,41,Male
583,06-02-2020,9462,Mountain Bike,4704.83,4,New York,811,Credit Card,20,Male
584,30-01-2020,6949,Mountain Bike,3041.04,4,Phoenix,272,Cash,35,Male
585,01-02-2022,7106,Road Bike,2072.68,1,Houston,597,PayPal,56,Male
586,02-01-2020,7349,Cruiser,3929.93,1,Philadelphia,489,PayPal,35,Male
587,21-09-2024,4778,Mountain Bike,615.8,4,Houston,813,Google Pay,50,Male
588,07-03-2022,9139,Electric Bike,4441.58,4,Chicago,540,Apple Pay,29,Female
589,16-02-2022,5062,Road Bike,4944.96,5,Chicago,571,Debit Card,26,Male
590,24-02-2020,5229,BMX,660.23,3,Philadelphia,514,Google Pay,67,Male
591,05-11-2021,2896,Cruiser,4212.07,3,New York,463,PayPal,35,Female
592,14-03-2023,8764,Folding Bike,2964.38,4,San Antonio,624,Apple Pay,69,Female
593,10-12-2023,4340,Electric Bike,520.33,4,Los Angeles,200,Google Pay,38,Female
594,22-11-2020,8937,Electric Bike,2199.98,2,Los Angeles,734,Google Pay,36,Female
595,10-02-2020,5465,BMX,3943.2,1,New York,608,Apple Pay,49,Female
596,23-04-2021,3980,Road Bike,1543.76,5,San Antonio,840,Credit Card,33,Female
597,02-08-2022,8612,Electric Bike,2835,3,Los Angeles,495,Debit Card,65,Male
598,02-12-2020,1209,Hybrid Bike,3021.75,1,Los Angeles,498,Debit Card,50,Male
599,20-07-2022,1977,Road Bike,3979.25,5,Phoenix,166,Credit Card,62,Male
600,07-05-2024,6737,Mountain Bike,4382.51,5,Houston,570,Debit Card,29,Female
601,23-03-2022,4896,Cruiser,3316.53,1,Chicago,601,Apple Pay,68,Male
602,25-06-2024,3781,Road Bike,2494.2,4,New York,417,Google Pay,57,Female
603,11-02-2023,1694,Electric Bike,4709.9,5,Los Angeles,337,Apple Pay,69,Male
604,12-02-2021,8341,Hybrid Bike,237.44,4,Philadelphia,531,Cash,70,Male
605,31-08-2023,3528,Cruiser,4731.24,2,Philadelphia,387,Cash,45,Female
606,22-05-2022,1703,Cruiser,4199.23,2,Chicago,253,Debit Card,62,Male
607,12-10-2022,7899,BMX,4460.99,4,New York,535,Apple Pay,42,Male
608,04-12-2021,9937,BMX,1355.52,5,Los Angeles,857,PayPal,52,Male
609,09-12-2022,1087,Road Bike,4368.64,1,Chicago,588,Credit Card,42,Female
610,07-04-2024,2810,Hybrid Bike,928.45,4,New York,953,Cash,28,Male
611,09-06-2023,6150,Hybrid Bike,3557.94,4,Chicago,901,Credit Card,69,Male
612,28-02-2021,4901,Folding Bike,4315.61,4,San Antonio,990,Google Pay,62,Male
613,02-04-2024,2151,Hybrid Bike,2611.14,1,San Antonio,343,PayPal,19,Male
614,24-03-2022,1385,Folding Bike,2300.63,3,Chicago,363,Cash,69,Female
615,13-07-2020,6427,Electric Bike,614.64,3,San Antonio,292,PayPal,67,Male
616,06-09-2020,4837,BMX,1850.85,3,Chicago,388,Apple Pay,68,Female
617,20-04-2023,2515,Electric Bike,1483.9,5,Houston,652,Debit Card,32,Female
618,13-08-2023,3283,Mountain Bike,2270.4,3,New York,531,Apple Pay,32,Male
619,03-02-2024,7835,Hybrid Bike,3656.63,1,New York,177,Credit Card,58,Male
620,02-07-2022,7070,Road Bike,470.38,1,Philadelphia,225,Apple Pay,58,Female
621,17-06-2023,8949,Electric Bike,4790.49,2,Chicago,476,Debit Card,44,Male
622,04-06-2024,1027,Hybrid Bike,1270.21,2,Chicago,707,Apple Pay,64,Male
